39 , 25.7159, 32 , 26
539 , 19.4099, 90 , 82
1045 , 17.0173, 118 , 110
5808 , 16.9136, 248 , 240
7579 , 11.7019, 279 , 271
42557 , 11.5181, 353 , 332
