36 , 30.0063, 26 , 25
44 , 24.0975, 28 , 27
94 , 21.042, 39 , 38
331 , 19.4997, 68 , 66
1908 , 19.1516, 147 , 145
2753 , 18.9876, 173 , 171
12511 , 13.8267, 346 , 341
14113 , 12.1769, 361 , 355
19601 , 11.6442, 382 , 376
