40 , 33.7901, 28 , 26
46 , 30.0149, 29 , 27
51 , 25.8108, 30 , 28
273 , 24.8106, 78 , 56
382 , 20.4335, 88 , 66
690 , 19.6991, 128 , 86
707 , 19.1686, 129 , 87
724 , 18.8092, 130 , 88
759 , 18.6818, 132 , 90
865 , 17.6815, 138 , 96
883 , 16.886, 139 , 97
903 , 14.6369, 140 , 98
922 , 12.5534, 141 , 99
997 , 12.1954, 143 , 101
3856 , 10.9748, 189 , 134
7144 , 10.8566, 242 , 183
7356 , 10.2052, 248 , 189
