85 , 24.4786, 43 , 36
91 , 23.9637, 44 , 37
97 , 22.7444, 45 , 38
124 , 18.2795, 49 , 42
130 , 15.425, 50 , 43
137 , 15.041, 58 , 44
146 , 14.1683, 67 , 45
154 , 12.0705, 73 , 46
277 , 11.0935, 200 , 57
3889 , 11.0589, 1994 , 183
4177 , 10.9306, 2115 , 189
4356 , 10.6526, 2141 , 193
7714 , 10.5705, 3608 , 248
7890 , 10.3971, 3635 , 251
24104 , 10.1931, 8884 , 422
25071 , 10.1567, 9110 , 430
35688 , 10.0074, 11930 , 507
