73 , 10.5422, 52 , 49
107 , 9.67721, 62 , 57
19054 , 9.56401, 693 , 600
26593 , 9.53367, 813 , 701
27271 , 9.4519, 822 , 709
37590 , 9.21711, 966 , 824
