20 , 15.2267, 32 , 28
22 , 13.1561, 33 , 29
31 , 10.1205, 37 , 33
34 , 9.83963, 38 , 34
36 , 9.74417, 39 , 35
390 , 9.39355, 111 , 84
6860 , 9.22526, 454 , 342
