108 , 14.0656, 63 , 58
114 , 11.8779, 64 , 59
127 , 10.4351, 67 , 62
137 , 9.86434, 69 , 64
147 , 9.5232, 71 , 66
726 , 9.43354, 144 , 136
7277 , 9.39295, 424 , 393
7317 , 9.3078, 425 , 394
