12 , 20.9054, 22 , 16
33 , 12.341, 39 , 24
121 , 11.8205, 212 , 36
488 , 11.0691, 649 , 67
1169 , 10.746, 1191 , 99
6006 , 10.4445, 3939 , 214
12332 , 10.0312, 6260 , 303
